,product_id,title,image_url,price,comment_url,review_count,review_rate
0,10317,Redmi充电宝10000mAh白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1563334968.4986834.jpg,59,https://www.mi.com/comment/10317.html,221700,99.9
1,10318,Redmi充电宝20000mAh白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1563355921.93119865.jpg,99,https://www.mi.com/comment/10318.html,109188,99.8
2,9118,小米二合一移动电源（充电器）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/78c1f148b9089d89544d87a16780ab4b.jpg,99,https://www.mi.com/comment/9118.html,41336,99.7
3,11569,小米移动电源310000mAh超级闪充版（50W）​黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1581575905.86485343.jpg,249,https://www.mi.com/comment/11569.html,2355,99.4
4,9143,小米移动电源320000mAh高配版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/dd3e09711ecbad298d913997b4e02b35.jpg,199,https://www.mi.com/comment/9143.html,98711,99.7
5,11174,小米移动电源320000mAhUSB-C双向快充版白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1572510715.11624812.jpg,129,https://www.mi.com/comment/11174.html,77926,97.9
6,11114,小米移动电源310000mAh快充版银色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1572579555.84564766.jpg,79,https://www.mi.com/comment/11114.html,75564,98.2
7,7607,小米移动电源2(5000mAh版)银色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1515404353.30152325.jpg,49,https://www.mi.com/comment/7607.html,226954,99.8
8,9140,小米移动电源310000mAhUSB-C双向快充版银色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1552372948.24196473.jpg,99,https://www.mi.com/comment/9140.html,102736,99.8
9,6271,小米随身手电筒白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/e02a6ba6-5ce8-da32-c3b5-b189909843c9.jpg,79,https://www.mi.com/comment/6271.html,224217,99.8
10,10641,黑鲨双向快充移动电源黑色,https://cdn.cnbj1.fds.api.mi-img.com/mi-mall/5ec71ad246be55dd1aebcfae8a0d22ba.jpeg,119,https://www.mi.com/comment/10641.html,3538,99.5
11,10295,小米USB-C数据线普通版100CM白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1562931178.58958259.jpg,9.9,https://www.mi.com/comment/10295.html,68429,99.6
12,9451,ZMIUSBCable（1m苹果普通数据线）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1551784566.31566582.jpg,39,https://www.mi.com/comment/9451.html,41536,99.8
13,6825,小米USBTypeC快速充电数据线灰色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/2dc35d0f-0951-ff2b-e55d-8d258cedc493.jpg,16.9,https://www.mi.com/comment/6825.html,569577,99.8
14,7714,小米USB-C数据线编织线版100cm黑色,http://i8.mifile.cn/b2c-mimall-media/4132366589e457f407b918fe48c89cb1.jpg,19.9,https://www.mi.com/comment/7714.html,388266,99.8
15,5828,手机USBmicro数据线白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/33821806-e86c-61ab-ce0c-489532f312ea.jpg,9.9,https://www.mi.com/comment/5828.html,343047,99.8
16,4944,小米二合一数据线100cm白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/287594eb-b765-8db1-3255-0a05c4c07440.jpg,24.9,https://www.mi.com/comment/4944.html,563229,99.8
17,9231,小米高清数据线-3米白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1546936400.18272185.jpg,49,https://www.mi.com/comment/9231.html,5213,99.9
18,9230,小米高清数据线-1.5米白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1546936483.22246730.jpg,29,https://www.mi.com/comment/9230.html,42591,99.9
19,11096,小米车载充电器快充版（37W）黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1571907036.21471854.jpg,49,https://www.mi.com/comment/11096.html,4418,99.6
20,9357,小米无线车充黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1550588698.58663947.jpg,169,https://www.mi.com/comment/9357.html,201634,99.8
21,5942,小米车载充电器快充版银色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/e6d588af-1265-3bc9-f4a1-8d9da2cff89b.jpg,69,https://www.mi.com/comment/5942.html,229833,99.9
22,11604,小米Type-C充电器快充版18W白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1581837540.48915349.jpg,39,https://www.mi.com/comment/11604.html,2296,96.6
23,9119,小米USB充电器30W快充版（1A1C）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/e66838f98132b197300f60565b8cf729.jpg,59,https://www.mi.com/comment/9119.html,39715,99.7
24,7092,小米USB充电器快充版（18W）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/b169b069-6cc5-b052-9f60-98a94b68fdb1.jpg,29.9,https://www.mi.com/comment/7092.html,626477,99.8
25,7740,小米USB充电器36W快充版（2口）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/fb04f3efd5fd147093d939071e2d1827.jpg,59,https://www.mi.com/comment/7740.html,123254,99.8
26,7713,小米USB充电器60W快充版（6口）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1517552384.30355703.jpg,129,https://www.mi.com/comment/7713.html,34716,99.9
