,product_id,title,image_url,price,comment_url,review_count,review_rate
0,9805,积木沙漠赛车白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1557741149.55019205.jpg,119,https://www.mi.com/comment/9805.html,13129,99.7
1,9929,智能积木越野四驱车白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1560161198.36395117.jpg,699,https://www.mi.com/comment/9929.html,7928,99.3
2,9095,米兔积木工程吊车白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1542247089.32395107.jpg,159,https://www.mi.com/comment/9095.html,37994,99.8
3,4674,米兔积木机器人,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/b45d9673-32fa-251a-68b5-791f3cb7e65e.jpg,399,https://www.mi.com/comment/4674.html,94652,99.8
4,6010,米兔积木机器人履带机甲,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/775a9078-896f-2967-d77c-f73642c8161b.jpg,399,https://www.mi.com/comment/6010.html,29663,99.7
5,7244,米兔指尖积木白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/075f0a1e2bf1a54cf9a13d6980049920.jpg,9.9,https://www.mi.com/comment/7244.html,461222,99.9
6,11389,工程搅拌车白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1575626724.83221373.jpg,159,https://www.mi.com/comment/11389.html,6027,99.7
7,11822,米兔儿童学习手表4粉色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1585722752.06264395.jpg,879,https://www.mi.com/comment/11822.html,189,97.4
8,11479,米兔儿童学习手表4Pro蓝色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1578297064.431877.jpg,1199,https://www.mi.com/comment/11479.html,1377,98.6
9,11318,米兔儿童电话手表2S红色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1574233460.05887933.jpg,169,https://www.mi.com/comment/11318.html,17771,99.4
10,10327,米兔儿童电话手表3C4G粉色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1564390489.8669887.jpg,379,https://www.mi.com/comment/10327.html,76414,99.2
11,8107,米兔儿童滑板车蓝,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1553484007.64174630.jpg,219,https://www.mi.com/comment/8107.html,43827,99.8
12,9965,小米活塞耳机Type-C版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1560407044.41743058.jpg,49,https://www.mi.com/comment/9965.html,60283,99.4
13,8811,小米双单元半入耳式耳机Type-C版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/635b71953a9a73b131d94e71b69d6972.jpg,89,https://www.mi.com/comment/8811.html,136165,99.2
14,7817,小米双单元半入耳式耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1521442676.48017520.jpg,59,https://www.mi.com/comment/7817.html,241644,99.6
15,4792,小米圈铁耳机Pro银色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/ea4ab6ba-e8f2-b0b1-1e7f-aa9813a126ac.jpg,129,https://www.mi.com/comment/4792.html,600333,99.6
16,9433,小米有线耳机（K歌版）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1551344035.40192886.jpg,149,https://www.mi.com/comment/9433.html,10453,98.7
17,5059,小米活塞耳机清新版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-miapp-a1/3c114987-43d5-f6d3-d2f4-8b86dd90a55d.jpg,29,https://www.mi.com/comment/5059.html,2770106,99.9
18,9072,黑鲨游戏Type-C耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1543561468.82116708.jpg,99,https://www.mi.com/comment/9072.html,2881,99.0
19,11653,黑鲨3.5mm游戏耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1582892023.89778998.jpg,99,https://www.mi.com/comment/11653.html,1453,98.3
20,11949,小米蓝牙耳机LineFree黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1587954413.64283337.jpg,199,https://www.mi.com/comment/11949.html,227,95.8
21,11954,小米蓝牙耳机青春版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1587458071.60735718.jpg,59,https://www.mi.com/comment/11954.html,118,95.9
22,11929,RedmiAirDotsS真无线蓝牙耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1587025370.16917153.jpg,99.9,https://www.mi.com/comment/11929.html,2206,91.5
23,11821,小米真无线蓝牙耳机Air2s白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1585639521.33045699.jpg,399,https://www.mi.com/comment/11821.html,2045,87.5
24,11038,小米圈铁四单元耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1571384720.99968563.jpg,799,https://www.mi.com/comment/11038.html,8143,98.7
25,10859,小米真无线蓝牙耳机Air2白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1569238836.72564587.jpg,369,https://www.mi.com/comment/10859.html,120852,98.8
26,10316,小米降噪项圈蓝牙耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1565264857.64986727.jpg,469,https://www.mi.com/comment/10316.html,18707,99.2
27,9016,小米蓝牙耳机AirDots青春版白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/8cecf733e0dd3ec92672eeef8c93ad12.jpg,199,https://www.mi.com/comment/9016.html,225046,99.0
28,9015,小米蓝牙项圈耳机青春版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1540808799.00378416.jpg,149,https://www.mi.com/comment/9015.html,106281,99.2
29,9432,高品质多功能头戴耳机,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1551343984.14546114.jpg,169,https://www.mi.com/comment/9432.html,42798,99.1
30,8585,小米运动蓝牙耳机青春版黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/7baffd099e39768c5fe821f00ddbed7c.jpg,99,https://www.mi.com/comment/8585.html,244883,99.2
31,7840,小米蓝牙项圈耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-mimall-media/208890bba5b0c0a7771d907c6352b26c.jpg,269,https://www.mi.com/comment/7840.html,141620,99.4
32,11652,黑鲨蓝牙游戏耳机2黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1589421516.45725732.jpg,499,https://www.mi.com/comment/11652.html,6,100.0
33,9433,小米有线耳机（K歌版）白色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1551344035.40192886.jpg,149,https://www.mi.com/comment/9433.html,10453,98.7
34,9432,高品质多功能头戴耳机,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1551343984.14546114.jpg,169,https://www.mi.com/comment/9432.html,42798,99.1
35,9072,黑鲨游戏Type-C耳机黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1543561468.82116708.jpg,99,https://www.mi.com/comment/9072.html,2881,99.0
36,11494,小米户外蓝牙音箱mini黑色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1577953824.77871917.jpg,99,https://www.mi.com/comment/11494.html,4020,99.5
37,10877,小米户外蓝牙音箱深灰色,https://cdn.cnbj0.fds.api.mi-img.com/b2c-shopapi-pms/pms_1569296497.06566845.jpg,179,https://www.mi.com/comment/10877.html,4664,99.3
