,company_name,position,salary,location,experience,education,time,location_detail,keyword,description,position_link
20,Yeahmobi招聘,高级大数据运维,16k-26k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-天谷八路软件新城二期A3-1,"大数据,Hadoop","1、负载公司Hadoop集群规划、管理工作并保证集群的高可靠；
2、深度优化HADOOP平台MR作业/计算框架/存储技术，提升集群吞吐并降低成本
3、hadoop和其他各业务线系统的日常监控、数据备份、数据监控、报警、故障处理；
4、研究运维相关技术，根据系统需求制定运维技术方案，开发自动化运维工具和运维辅助系统；
5、深入研究大数据业务相关运维技术，持续优化集群服务架构，探索新的大数据运维技及发展方向。
 
岗位要求：
1.五年以上运维或开发工作经验，其中三年大数据或数据仓库经验；
2.熟悉Hadoop/Hbase/Hive/Impala/Flume/Zookeeper/Spark/ELK等开源项目，有patch源代码经验者尤佳；
3.有AWS或其他云平台使用和管理相关的经验
4.精通Linux操作系统的配置、管理及优化，能够独立排查及解决操作系统层面的问题；
5.至少精通 Perl/Python/Shell脚本语言中的一种；
6.有大型互联网公司HADOOP开发、测试、运维、应用工作经验者，熟悉源码尤佳。",https://www.lagou.com/jobs/3242086.html
21,西安卓派信息科技有限公司MIS招聘,高级前端开发工程师,15k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-沣惠南路-沣惠南路34号摩尔中心A座2102,"移动互联网,Angularjs,Reactnative,Hybird","我们的团队：
前端技术团队经过三年的成长和调整，逐步建立并完善开发流程和技术规范，定期讨论分享技术和经验，时刻关注前端的业界风向，随着团队及行业的不断发展共同进步。
Team目前主要的技术栈为AngularJS 1.X + Grunt + Nginx、React/RN + Redux + Webpack，周边包括Eslint/Jest/Aws套件等等，并且还在不断吸收和接纳各种主流、新潮、有趣的技术，主要负责公司Website（AngularJS）、Internal Dashboard（AngularJS/React）及Hybrid App（RN）的开发工作。作为Start-up公司的技术团队，时刻面临挑战，同时也充满机遇，目前，团队积极扩张中，非常欢迎对业务有思考、对技术有追求、重视规范和质量，勇于探索和实践的同学加入。

What You Will Do
• Utilize your ability to deliver features on both our React and React Native platforms.
• Make API calls and orchestrate, store, and interact with data in Redux.
• Utilize your understanding of the Redux lifecycle to create new actions and change state in Redux
• Make async function calls from within Redux and understand the reasons they are done in Redux
• Utilize and grow a reasonable understanding of Webpack.
Maintain design consistency as defined by the design team throughout our web and mobile products.
• Work with and develop reusable React components.
• Utilize a full understanding of the React component lifecycle.
Effectively communicate with product & design and demonstrate incremental progress of the front end to product & design.
• Write front end unit tests.
What You Will Need
• To demonstrate an effective use of web development tooling like Webpack, Grunt, Gulp, etc.
• To have built production applications in Angular/AngularJS, React/React Native, or Vue.js.
• To demonstrate an ability to manage long-term state in production front end applications.
• To have effectively structured and componentized a production front end application.
• To have formulated a facts-based opinion on the responsibility of a front end application relative to the responsibility of the APIs that the front end application uses.
• Good command of English, both orally and in writing
薪酬福利：
1.六险一金；
2.国家法定节假日与带薪年休假；
3.有竞争力的薪酬及福利；
4.加班晚餐补贴及交通补贴
5.其他福利：水果零食+生日礼物+节日礼物+宝宝礼金+新婚礼金+定期旅游+“五四”青年节假期+“六一”儿童节假期+“三八”妇女节假期
关于我们：
NEXT Trucking是全美首个以货车车主与小型车队为中心、连接货主与车主的网络平台，目前已完成由红杉资本领投的B轮融资。西安卓派信息科技有限公司作为NEXT Trucking在中国设立的子公司，负责为整个NEXT Trucking所运营的网站以及多种产品提供专业的研发、培训和技术支持。",https://www.lagou.com/jobs/3955140.html
22,寄云科技石油行业事业部招聘,java高级开发工程师,13k-26k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-锦业一路研祥城市广场,"云计算,大数据,后端,服务器端,系统架构,架构师","岗位职责：
1、项目研发前期解决方案设计；
2、项目所需关键部件的选型设计；
3、项目实施过程中技术部分的管理。
 
任职要求：
1、大学及本科以上学历，5年以上开发经验；
2、深入的Java基础理论知识和实际开发能力，对相关技术领域的开源产品有深入的理解；
3、精通Internet基本协议（如TCP/IP. HTTP等）内容及Web安全应用；
4、精通领域建模，熟悉主流技术架构体系，熟悉敏捷开发等理念；
5、熟悉Spring+SpringMVC+Mybatis,Spring Boot+Mybatis等； 熟悉HTML、JavaScript、XML，熟练使用Ajax；熟悉常用的网络协议如tcp, http;熟悉vue等主流框架等；
6、熟悉缓存技术、异步框架、集群与负载均衡、消息队列、Mysql/PG数据模型的设计能力、Nosql的设计和规划等能力；
 
优先条件：
1、有大型项目现场实施经验者优先；
2、有大数据架构设计和开发经验优先。",https://www.lagou.com/jobs/5587334.html
23,宏元富成招聘,技术负责人,15k-30k,西安,经验10年以上,本科及以上,全职,西安-高新技术产业开发区-数8数字生活大厦,"技术管理,测试管理,团队建设","职位要求：

1. 参与系统架构开发，通过网络改变人类协作，将网络技术发展到高于电子商务和社交网络的阶段
2. 使用桌面及手机设备上不同的浏览器技术，学习开发最先进的符合用户体验的产品
3. 攻克技术难题并完成互联网领域前沿的、极具挑战性的工作
4. 与资深的国内外技术专家共同讨论解决方案
5. 学习IT产业从产品开发到市场营销的整个流程
6. 愿意与海外(美国)市场销售团队一起工作

工作描述：

Right Response, LLC. 意在招聘具有创业型精神，同时愿意从公司愿景出发的致力于扩大公司业务的优秀人才。因此我们期望员工对高级网络程序开发感兴趣，同时愿意去开拓新领域的产品和业务，并将原型概念付诸实践。
新入职的员工会参与设计研发先进的协作网络的产品---Collaborative Network，为美国教育行业服务。工作内容包括与美国的项目经理，销售及市场团队协作，了解需求，开发平台产品，并可以带领团队开发研发创新的高品质的产品，同时参与代码审核和产品质量管控。

任职要求：
1. 具有创造社会价值和成就一份事业的激情
2. 软件工程，计算机科学等相关专业毕业，本科及以上学历
3. 精通.NET平台的技术，有5年以上面向对象开发相关工作经验
4. 有软件测试及质量管控的管理经验
5. 有检查代码及管理开发团队的经验优先考虑
6. IT专业知识有深度和广度，愿意根据公司的需求学习新技术
7. 出色的沟通及跨部门合作能力
8. 具有强烈的责任感和抗压能力
9. 英文良好",https://www.lagou.com/jobs/5597971.html
24,华软科技招聘,高级java工程师,13k-26k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-科技二路-高新区高新六路38号腾飞创新中心,后端,职位描述： 1.负责公司供应链金融相关系统的设计和研发； 2.负责编写相关系统的概要设计等技术文档； 3.负责接口和基础类库的设计，解决项目中的关键问题和技术难题; 任职要求： 1. 3年及以上Java开发经验者； 2. 熟悉JavaEE规范，扎实的JAVA基础，熟悉JAVA 1.5～1.8的相关特性，熟练掌握面向对象的编程思想，掌握事务处理机制；3. 熟悉设计模式，能灵活用设计模式来编写清晰明了、易维护的代码; 4. 熟悉java单元测试以及junit/testNG等单元测试框架；4. 熟悉分布式系统的相关技术；5. 熟悉java异步调用编程； 6. 熟悉rabbitmq/kafka等消息中间件和zookeeper的工作机制，能灵活运用rabbitmq/kafka、zookeeper构建分布式系统； 7. 较好的沟通能力、协调能力，具备良好的团队协作能力，勇于承担难题任务； 8. 有供应链金融相关开发经验者优先考虑。,https://www.lagou.com/jobs/5517229.html
25,网心科技云计算产品部招聘,PHP后台开发工程师,15k-30k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-光华路-西安高新园环普产业园,"云计算,PHP","【工作职责】：
1、负责云计算运营平台设计与开发，提供高效稳定的一站式运营服务
2、负责云计算相关功能系统的设计与开发，要求容灾能力强、稳定可靠
【任职要求】：
1、计算机相关专业本科以上学历
2、2年以上从事互联网相关运营平台开发工作经验；
3、熟练掌握php语言，并了解相关开发框架
4、熟练使用Nginx、Mysql、Redis等服务，熟练掌握HTTP协议、linux相关命令
5、对Openresty、lua、go等方面了解的优先
6、有Javascript和H5开发经验者、或运维自动化研发工作经验者优先考虑",https://www.lagou.com/jobs/5566576.html
26,奥比中光西安研发中心招聘,计算机视觉算法工程师-XA,15k-30k,西安,经验5-10年,硕士及以上,全职,西安-高新技术产业开发区-天谷八路156号云汇谷C2栋11、12层,算法,"工作职责：
结合RGBD相机，研究最前沿的检测、跟踪、识别算法
任职资格：
1. 硕士及以上学历，计算机、电子信息类相关专业
2. 熟练掌握数据结构和算法设计，扎实的数学基础
3. 具有较强的计算机编程实践能力，强烈的好奇心，快速的学习能力
4. 在以下至少一个方向有过深入的工作与研究：人脸检测识别，目标检测与跟踪，物体识别，图像分割",https://www.lagou.com/jobs/4575823.html
27,西安咸临益志商贸有限公司研发部招聘,seniordev/techlead,20k-30k,西安,经验5-10年,学历不限,全职,西安-高新技术产业开发区-环普软件园,"ASP,Java,PHP,Python","岗位职责：
1.负责设计和规划业务系统平台架构；
2.主导业务平台架构搭建，制定各项研发规范，搭建基础研发环境，推动架构的演化和发展；
3.主导技术方案和系统设计，把握复杂系统的设计，有能力解决性能、网络、分布式等引起的一系列技术问题；
4.为团队引入创新的技术、创新的解决方案，用创新的思路解决问题；
5.指导和培训技术人员，提升团队的技术分析、设计能力和系统架构能力；
6.独立工作能力强，能够从零开始创建项目、搭建环境，并指导团队成员统一步调完成项目。
 
岗位要求：
1.计算机软件或相关专业，四年以上开发经验，两年以上团队技术主导者；
2.有较复杂的业务系统的工作经验，高并发，高性能的网站经验；有大型互联网业务系统架构设计经验；
3.Net或Java/Python基础扎实，精通常用主流基础框架（框架提供的特性及其实现原理）；熟悉web系统的设计和部署，熟悉负载均衡、缓存、消息、搜索等机制，能对web系统的常用部署和运维技术进行合理应用，解决问题；
4.熟悉Mysql、SqlServer等数据库，具有较强的数据库设计和优化能力；
5.有较强的分析设计能力、方案整合能力和解决问题能力；
6.知识面广，思路开阔，需要在一项技术上有很深入的了解；
7.良好的团队合作精神，自我驱动，勤奋好学，关注互联网或应用开发的最新潮流，乐于尝试最新的技术，追求编写优雅的代码，从技术趋势和思路上能影响技术团队。
8. 可接受出差",https://www.lagou.com/jobs/5258397.html
28,Oracle招聘,.net开发工程师,15k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-天谷八路211号环普科技产业园E座606室,"C#/.NET,ASP,后端","【岗位职责】 1、参与系统的需求调研和需求分析  2、搭建系统开发环境，完成系统框架和核心代码的实现 3、负责性能分析软件的开发 4、系统开发测试、部署和集成 5、负责解决开发过程中的技术问题 6、参与代码维护与备份 
 
【必备技能】 1、3年以上C#语言开发经验 2、熟悉 C# 7、C# 8语言特性, 并灵活使用 3、熟悉 .NET 平台, 了解其周边工具和扩展 4、具备WEB开发经验, 有前端技能, .Net Core开发经验的优先 5、熟练掌握SQL, NoSQL等数据库开发技术 6、熟悉 C# 常用框架, 包括Web框架, 数据库框架, 测试框架等 7、熟悉OO 8、良好的编程风格，能够编写规范、优质的代码 9、良好的团队协作能力 
 
 
【加分项】 1、热爱学习, 保持对新技术, .Net新发展的关注 2、熟悉敏捷、测试驱动开发（TDD） 3、熟悉.Net应用整个开发生命周期：构建，开发，部署，运维 4、了解DDD，有微服务开发经验 5、喜欢阅读源代码 6、喜欢开源软件，乐于知识分享 7、喜欢学习，拥有持续学习的能力，认为学习本身就是一种乐趣 8、热爱阅读各类技术、非技术书籍，有写个人博客或者贡献过开源代码 9、拥有自我管理能力，自我驱动，做自己的老板",https://www.lagou.com/jobs/5629341.html
29,道通智能航空视觉部招聘,深度学习算法工程师,15k-30k,西安,经验不限,硕士及以上,全职,西安-高新技术产业开发区-沣惠南路-摩尔中心,"机器学习,深度学习,模式识别,算法","岗位职责：
1) 利用深度学习方法进行目标识别/检测/跟踪等方向计算机视觉算法的研究和开发。
2) 深度学习网路压缩方向算法的研究和开发。
3) 深度学习模型的训练和参数调优。
4) 深度学习算法的嵌入式移植和优化。
岗位要求:
1) 机器学习、模式识别、计算机视觉等计算机相关专业硕士及以上学历。
2) 在深度学习领域有较深的理论研究和实战经验。
3) 在图像识别、目标检测、目标跟踪、网络压缩、框架开发等领域有研发经验。
4) 熟悉常见的机器学习、深度学习和计算机视觉算法。
5) 至少熟悉掌握一种深度学习框架(如Caffe/Tensorflow/Pytorch/mxnet等)。
6) 有较强算法分析和实现能力, 熟练掌握C/C++及Python等编程语言, 熟悉Linux开发环境。
7) 善于分析和解决问题, 富有想象力和学习能力, 有良好的团队合作精神。
8) 有良好英文沟通和阅读能力, 有英文相关论文发表与SCI或EI检索的期刊和会议者优先。",https://www.lagou.com/jobs/4313130.html
30,星垂智能招聘,iOS技术经理,25k-40k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"移动互联网,高级技术管理","星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。公司提供完善的福利制度和行业内 Top 5% 的薪资。

我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。   

薪资福利
- 25k 起，可以沟通，保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员 
- 其他人性化的福利政策  

主要责任 
- 设计和部署 iOS 平台应用
- 保证应用的性能，质量和响应
- 带领团队一起定义，设计，和发布新功能
- 识别并纠正产品瓶颈以及修复 BUG
- 主导维护代码质量，组织结构和自动化过程  

职位需求
- 熟练掌握 Swift 或 Objective-C, 以及 Cocoa Touch
- 有例如 Core Data, Core Animation 等 iOS 框架使用经验
- 有离线存储，线程，和性能调优经验
- 熟练掌握 RESTful APIs
- 熟悉其他 Web 开发技术和 UI/UX 标准
- 熟悉苹果的设计标准和接口指南 
- 熟悉使用工具进行性能或者内存优化
- 熟悉基准分析和调优
- 熟练掌握 Git 等版本管理工具
- 熟练掌握持续集成方法
- 熟悉敏捷开发方法
- 五年以上开发经验 

- 优先考虑拥有软件工程、计算机及电子工程的学士或硕士学位的候选者
- 优先考虑有 Web 开发技术和 Hybrid app 混合开发经验的候选者",https://www.lagou.com/jobs/5264862.html
31,寄云科技行业解决方案本部招聘,售前咨询顾问,15k-30k,西安,经验10年以上,本科及以上,全职,西安-高新技术产业开发区-锦业一路研祥城市广场,"云计算,大数据","岗位职责：
1. 与销售人员配合，在售前阶段准确了解客户需求；
2. 提出有针对性的行业解决方案；
3. 富有成效的方案讲解和演示；
4. 在项目投标过程中，编写相关技术文档。

任职要求：
1. 计算机及相关专业，本科及以上学历，10年以上工作经验；
2. 至少熟悉一个工业领域。熟悉轨道交通、石油装备等行业者优先；
3. 具有工业领域的咨询能力或工业领域的数据挖掘能力；
4. 了解基本的数据分析技术及理论知识；
5. 对工作富有激情，心态积极向上，善于学习新知识，具有较强的沟通和演讲能力。",https://www.lagou.com/jobs/5379136.html
32,华软科技招聘,Golang开发工程师,13k-26k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-科技二路-高新区高新六路38号腾飞创新中心,"后端,Golang","岗位职责:
1、采用Go语言(Golang)开发高可用、 高并发的后端服务模块；
2、保证系统的效率和可靠性以及代码质量和可维护性；
 
任职要求:
1、大学本科以上学历计算机相关专业；
2、三年左右服务器端开发经验,一年以上Go语言开发经验；
3、熟练掌握mariadb、couchdb、Redis,熟悉Linux者优先；
4、熟练掌握常用数据结构和算法；
5、具有良好的抽象设计能力，思路清晰，善于思考，能独立分析和解决问题，责任心强，具备良好的团队合作精神和承受压力的能力；
6、学习能力强，能够无障碍阅读英文技术文档。
7、掌握区块链、超级账本相关技术者优先。",https://www.lagou.com/jobs/5517242.html
33,西安咸临益志商贸有限公司招聘,客户端开发工程师,15k-30k,西安,经验1-3年,学历不限,全职,西安-高新技术产业开发区-环普软件园,"前端开发,Android,Javascript,Reactnative","加入COBO的大前端团队，你可以在一流的工程师团队中参与开发令人激动的加密货币钱包
职位要求：
1.计算机相关专业本科及以上学历，2年以上软件开发经验；
2. 有良好的代码基础，熟悉JavaScript编程并了解主流的前端技术；
3. 了解react、Vue、angular等主流技术框架、熟悉react Native或者其他Hybrid技术优先；
4.对区块链相关技术有兴趣，有了解最佳；
5. 有原生IOS、Android开发经验的优先。",https://www.lagou.com/jobs/5680330.html
34,ThoughtWorks招聘,BusinessAnalyst业务分析师,15k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普科技产业园,"需求分析,敏捷","::如果你是这样的人，
• 很强的好奇心，有热情，有创造力
• 很喜欢问为什么，并认真倾听
• 喜欢琢磨研究行业市场
• 能把复杂的事情简单化
• 既能把控大局，又不错过细节
• 逻辑清晰，善于总结归纳发现模式和规律
• 比起一个人呆在小格子间，更喜欢热闹激烈的团队工作环境
• 面对挑战，“我可以”！
那么来ThoughtWorks做BA（业务分析师）就对了！
 
::为什么来ThoughtWorks做BA？
• 有机会和不同行业、不同背景的客户合作，拓展视野；
• 有机会在大型复杂产品团队中工作，提升综合的业务分析、客户管理、行业咨询的硬技能和软技能；
• 开放的职业发展通道，无论是业务咨询、数据分析、产品经理，还是体验设计师、管理者、咨询师、培训师，鼓励你自主选择、跨界发展。
 
::你将会面临的工作及挑战：
• 研究并理解客户的战略、商业模式，挖掘并揭示客户的痛点和诉求
• 帮助客户识别商业机会并建议落地方案
• 引导需求探寻和创新思考工作坊，产出客户认可的解决方案
• 创建并清楚展示方案蓝图，确保客户和交付团队理解并达成共识
• 定义关键目标、成功要素，识别风险、挑战、依赖和约束
• 有效引导和促进Product Owner、客户出资人、行业专家、技术团队、最终用户间的沟通和协作，保证产品从概念、到原型、到上线及运营的端到端交付
• 成为客户值得信赖和依靠的工作伙伴
• 应用并提升客户的设计思维、敏捷和精益软件交付能力
• 持续保有对新市场、新产品、新技术的学习热情，有积累和沉淀
• 支持并参与售前、社区活动
 
::我们期望你：
• 具有广阔的视野，具备对复杂企业所处行业、运营模式、业务流程的理解和洞察力
• 曾经经历过若干软件交付项目
• 经历过识别需求、拆分需求、细化需求并交付需求的过程
• 具有识别利益相关者，并有效管理和处理其间冲突的经历
• 具有较强的团队协作、会议引导能力
• 在业务、功能、技术问题上都有较强的理解力，能有效阐述和表达
• 喜欢全球化的工作环境，需要时可以用英语表达和交流
• 对前述挑战有浓厚的兴趣，喜欢接受挑战，学习能力强",https://www.lagou.com/jobs/5100641.html
35,捷通华声西安分公司招聘,售前技术支持总监（西安）,25k-50k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-……,"云计算,项目管理",职位描述：    1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；    2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；    3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；    4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；    5.详细分析客户的业务需求，结合公司的技术产品，为客户提供最佳的解决方案，引导客户对技术和产品的选择；    6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。        任职资格：    1.学历要求：      -毕业于211或985院校、统招本科及以上学历。    2.工作经验：      -5年以上售前技术支持工作经验；      -3年以上售前支持团队管理经验；      -熟悉软件类产品应用或人工智能类产品整体实现过程；      -有一定开发能力。    3.能力要求：       -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；       -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；      -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；       -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；       -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；      -具有良好的服务意识、职业素养，具备项目掌控能力。    4.素质要求：       -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；      -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。    5.优先考虑：      -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。,https://www.lagou.com/jobs/3610412.html
36,万像电子招聘,ASIC/FPGA设计工程师,25k-40k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-唐延南路8号酷派产业园B302,"硬件制造,通信/网络设备,FPGA","职位描述:
1、参与芯片原始需求分析和设计规格的落地细化；
2、负责设计规格到微架构的细化，确保性能和功耗达到目标；
3、负责子系统或模块的详细设计、RTL到电路的交付。配合验证和芯片后端解决问题。
 
任职要求:
1、全日制本科以上学历，至少3年以上ASIC前端设计或FPGA设计经验；
2、有完成模块或子系统SPEC和微架构的设计能力和成功经验；
3、能独立完成从方案、RTL到FPGA调试以及ASIC综合的全流程；
4、有图像编解码设计经验优先",https://www.lagou.com/jobs/5537233.html
37,海平方研发部招聘,技术合伙人,20k-30k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-天谷八路软件新城,"工具软件,合伙人","建立和打造研发团队


岗位要求：
1 熟悉c++/c#/Asp.net任一种开发语言；
2 熟悉软件工程、过程控制、质量体系；
3 有三维开发相关经验优先；
4 有云计算相关经验优先；


欢迎全国的互联网技术大咖来西安发展！",https://www.lagou.com/jobs/2739552.html
38,当当网西安当当网招聘,推荐算法工程师（西安）,15k-30k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-西安市高新区软件新城天谷八路5楼当当网,数据分析,"职位描述： 岗位职责: 1、用户行为分析、用户建模等策略分析和制定。 2、推荐效果优化，召回、排序技术的研发。 3、机器学习项目的效果和工程优化。 4、推荐系统生态闭环建设与优化。 5、系统性地用ML/DM的方法优化推荐系统闭环。
任职资格: 1、统招本科以上学历，推荐或相关行业三年以上工作经验。 2、数据结构和算法基础扎实，编码动手能力强。 3、熟悉linux开发环境，能够使用python及相关库进行快速开发迭代，熟悉R者优先。 4、代码风格优良，编码规范意识强。 5、有推荐、广告、NLP、机器学习等相关经历和背景。 6、能够熟练使用Hadoop进行大数据处理，熟悉Storm，Spark者优先。 7、问题分析能力强，能灵活使用合适算法解决问题，不轻易陷入算法、模型局限性。 8、能够适应多人协作快速开发的模式，团队意识强烈。",https://www.lagou.com/jobs/3021029.html
39,象道运营招聘,算法工程师,25k-35k,西安,经验3-5年,硕士及以上,全职,西安-高新技术产业开发区-沣惠南路-沣惠南路唐沣国际D座18层,"大数据,即时通讯",负责通信算法相关的设计与验证工作，包括但不限于以下领域：1、光纤通信系统的数学建模；2、高速、高阶QAM信号的调制与解调技术；3、光纤通信信道质量监测、信号损伤补偿与自适应均衡。,https://www.lagou.com/jobs/5548376.html
40,一诺仪器（中国）有限公司研发中心招聘,高级硬件工程师,30k-50k,西安,经验10年以上,本科及以上,全职,西安-高新技术产业开发区-中投国际A座7层,"硬件制造,嵌入式,硬件开发","1、依据公司项目需求进行硬件开发； 2、按照公司研发流程和时间节点要求完成硬件原理图设计，软硬件联调及后续转产; 3、完成相关产品设计开发文档的撰写和归档;任职资格： 
1、本科及以上学历，电子、通信、自动化等相关专业2、十年以上硬件系统开发经验，精通模拟电路设计3、熟练使用Cadence，AD等EDA软件，熟练使用示波器，万用表，信号发生器等测量测试设备 4、有FPGA，DSP，ARM等平台应用经验5、积极主动，具备良好的团队协作精神，善于与人沟通，能够承受一定的工作压力
6、具有仪器仪表测量行业经验者优先",https://www.lagou.com/jobs/4017212.html
41,泰为软件QA招聘,Bulid&ReleaseEngineer,20k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-中晶科技广场,DevOps,"Responsibilities
•         Design, implement and maintain CI/CD solutions for cross-platform and cloud applications
•         Monitor and improve CI/CD infrastructure and tools
•         Identify and correct CI/CD performance bottlenecks
•         Continuous improvement of existing Build & Release processes
•         Assist developers with project configurations
•         Work together with development teams and QA to improve productivity by automating processes
•         Work together with other departments to tighten feedback loops in the Application Development Life Cycle
 
Requirements
•         Solid experience with managing and monitoring CI/CD tools (e.g Jenkins, Travis CI, Circle CI, Go CD)
•         Solid experience with CI/CD practices including unit testing, static code analysis, security testing, performance testing
•         Solid experience with at least one scripting language (Python preferred)
•         Solid experience with Unix-like and Windows environments
•         Experience with virtualization technologies
•         Experience with Docker or other containerization technologies
•         Experience in DB administration
•         Knowledge of infrastructure automation tools (Chef/Puppet/Ansible)
•         Advanced networking knowledge
•         Bachelor's or Master's degree in Computer Science or related degree
•         Fluency in English
•         Experience with infrastructure performance monitoring tools is a plus
•         Experience in software development is a plus
•         Experience with ElectricFlow is a plus",https://www.lagou.com/jobs/5542608.html
42,土豆数据产品与设计部招聘,高级产品经理/产品总监,15k-30k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-天谷八路环普科技产业园E座504,产品设计,"岗位职责：
1.参与制定整体公司策略和规划，推动产品计划的落地；
2.负责行业和市场调查，了解客户需求，发现创新和改进产品的机会；
3.建立高效的产品规划和管理流程，确保项目执行和落地；
4.管理产品经理和UI团队。
任职资格：
1.8年以上互联网产品相关工作经验，独立完成过完整的产品循环，带过至少10人以上的团队；
2.对具体行业的业务模式、未来趋势有深入理解与独特思考，具备良好的业务敏感度和视野，能够敏锐的捕获产品机会和数据价值；
3.可以承受压力，结果为导向，超高执行力与解决问题能力；
4.有建立和培养产品经理团队的直接经验；
5.有建立完整的产品开发流程包括产品需求的管理、研发项目协调和推进、已发布产品的支持和等；
6.有To B的企业互联网服务经验优先；
7.有国土，环境，农业等垂直行业经验优先；
8.有知名互联网公司工作者或大型平台工作经验者优先。",https://www.lagou.com/jobs/4506562.html
43,华为技术有限公司CloudBU招聘,开发/测试/运维工程师,30k-50k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"前端开发,Javascript","开发：
1、负责数字化运营项目数据服务的设计及交付，基于大数据等技术实现业务单元的客户、资源及产品数据可视化、智能化运营，提升运营效率
2、负责数字化运营项目业务领域的应用实施、集成需求分析及解决方案设计和落地；
3、根据数字化运营项目需求规划，完成服务/微服务设计、开发、测试、上线和运维工作。
平台测试：
1、基于相关业务完成业务场景分析、功能/特性分析，并完成功能/特性测试方案的设计；
2、基于测试方案，完成测试用例/代码设计、自动化用例/脚本实现；
3、根据版本规格，完成测试的评估，输出测试策略，组织测试执行，确保版本规格符合客户需求。
前端：
1、参与公共Web前端组件库/框架的维护和开发;
2、负责前端工程化、性能优化、自动化测试、组件化等通用解决方案的设计和开发;
3、解决产品开发中遇到的重要疑难问题，负责新技术演进及落地推广工作
4、结合业务，负责Web前端领域的新方向探索和实践，并确保竞争力落地;
5. 负责Web前端领域的重要方案设计与技术选型

 
任职要求：
1、熟练掌握Java、python等主流开发语言的一种；
2、熟悉Linux配置和Shell使用；
3、熟练掌握常用的软件架构模式，并能熟练使用基本的编程编译工具；
4、3年及以上项目开发经验，具备一定架构设计能力，独立承担过30K以上模块开发、维护工作，并能独立承担6K规模子系统和模块开发设计工作，有以下相关经验、技能者优先考虑：
1）熟悉分布式架构、有分布式软件开发经验者；
2）熟悉Openstack、WMWare等云操作系统软件者；
3）有云计算及大数据/SDN/NFV领域开发经验者；
4）精通消息总线、报表引擎、规则引擎、大型BS系统、日志收集系统等开源软件者。
5、熟练使用数据库进行性能调优；
6、具有良好的沟通能力，刻苦、敬业、有上进心，有良好的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。
专业知识要求：
1、信息系统/计算机/通讯等相关专业，本科及以上学历，英语通过四级及以上；
2、熟悉JAVA、Python、JS中的至少一种，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；
3、熟悉数据库领域一个或多个特性的核心原理，对分布式、一致性等算法有一定理解。
4、熟悉Linux内核、网络虚拟化原理、SDN、NFV相关技术；
5、通信业务背景，网络通讯相关协议STP/OAM/MPLS/OSPF/DHCP；
6、有数通领域业务、云计算及大数据领域开发经验优先。",https://www.lagou.com/jobs/5521502.html
