,company_name,position,salary,location,experience,education,time,location_detail,keyword,description,position_link
10,贝业思技术部招聘,前端开发工程师,8k-12k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-沣惠南路-科技二路与沣惠南路十字泰华金贸国际,Web前端,"
注： 请应聘前端开发工程师者将作品以邮件形式发送到企业邮箱或者附注在简历中， 作品可以是代码或者链接的形式。如果是链接，将说明自己负责的部分。


岗位职责：
1. 负责Web前端页面重构、业务逻辑，负责页面交互的技术设计、开发、代码优化等；  2. 编写、迭代通用JS组件；  3. 根据前端UI设计输出的设计稿进行页面的实现；  4. 根据功能需求，定义和优化产品用户体验及交互效果。
5. 会使用Javascript画统计图片者优先考虑。
 
岗位要求：
1. 本科及以上学历，计算机等相关专业；  2. 3年以上前端开发经验，对Web技术钻研有强烈兴趣，有良好的学习能力和强烈的进取心，能够承受较大工作强度； 3. 精通HTML5、CSS3、JavaScript等Web前端开发技术，能写屏幕适配性强、兼容多种手机浏览器的前端页面代码； 4、精通各主流浏览器（IE8+、Firefox、Chrome、Safari、360浏览器）间的差异性，能快速定位和解决各种兼容难题； 5、良好的沟通能力和团队合作能力，热爱基于互联网平台的开发。
",https://www.lagou.com/jobs/2723071.html
11,拓方信息招聘,金融电销客服,6k-12k,西安,经验不限,大专及以上,全职,西安-高新技术产业开发区-光华路-西安市高新区二环南路西段易和蓝钻大厦13F,"金融,客服,售前,销售,电话客服","
岗位职责：
1、负责通过电话等方式对需要贷款的企业或个人进行电话邀约；
2、公司提供稳定的客户资源，也可自己拓展资源。
无需拜访客户，非业务员，足不出户完成业绩目标
任职要求：
1、年龄20-35周岁，普通话标准，大专及以上学历；
2、有责任心，热爱销售工作，有贷款、保险、金融、证券等销售经验者优先，此岗位接收优秀毕业生。
薪资福利：
1、基本工资+岗位津贴+绩效奖金+全勤奖+工龄工资+激励奖励+高额提成【综合薪资6000-20000+】；
2、带薪年假、婚假、产假、病假、五险，法定节假日、朝九晚六、周末单双休（单休周六培训或团建）；
3、公司提供专业、系统的岗前基础培训（带薪），没有经验的小伙伴也不用担心；
4、公司提供公平、开放的晋升通道，基础薪资和提成奖励也是阶梯提升。
5、享受春节、端午、中秋等传统节日福利、员工生日会及精美生日礼品、丰富多彩的团建活动。
晋升体系：
1、转正后可参加公司内部岗位（行政/人事/商务经理等）竞聘，竞聘成功即享受该岗位的优厚待遇（不用论资排辈）；
2、初级客服经理-高级客服经理-专家级客服经理-客服主管-高级经理（不用看领导脸色）。
另招聘储备干部、储备主管岗位 ，欢迎有激情有能力的小伙伴加入！！！
",https://www.lagou.com/jobs/5585592.html
12,八维通科技招聘,产品运营经理（西安）,8k-15k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-旺座现代城-西安市高新区科技五路旺座现代城A座1509,"产品设计,项目管理,移动产品/APP,需求分析","
岗位职责：
1、负责八维通旗下APP整体产品运营；
2、拓展承接内部APP功能、外部内容合作资源的落地，以及后续运营；
3、对APP的内容优化提出策略和方案、通过数据对功能体验做出优化；
4、利用个性化、精细化运营手段，提升用户体验，提升转化率、活跃率和活跃度；
5、协助产品团队完成用户需求和反馈及行为分析、功能调研、提升产品的体验；
6、市场信息搜集和整理，对竞争产品的产品和运营进行深入的研究。
任职要求：
1、5年以上工作经验，本科以上学历，对产品需求、产品运营有深刻理解；
2、良好的沟通表达与协调能力，工作效率高，时间管理能力强；
3、具有数据分析组织能力，能数据化评估活动效果并有效提出改进方案；
4、喜欢新鲜创意，对内容创新有自己的理解。
",https://www.lagou.com/jobs/5465124.html
13,九佳易软件研发一部招聘,大数据开发高级工程师,8k-13k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-唐延路-丈八沟街道绿地SOHO同盟B座2幢1单元11层,"Oracle,Hadoop,SQLServer,数据架构","
岗位职责：
 根据业务需求，分析数据仓库现有数据，编写需求分析及数据提取方案，并通过编写SQL语句、存储过程开发等从数据库中提取数据；设计报表开发方案，并利用报表工具开发报表；详细工作内容主要包括：
 1. 需求分析和方案设计；
 2. 日常服务需求的开发及指导；
 3. 撰写技术文档及工作记录；
 4. 对工作提出优化建议，执行工作优化改进方案及要求；
 5. 其他开发类工作。
 
职位要求：
 1. 精通数据仓库技术，对数据仓库中的多维数据模型有较好的理解；精通数据库技术，能够熟练使用Orcale,GP,Hadoop等一种或多种数据库技术；
 2. 掌握数据库开发技术，能够熟练编写SQL,数据库存储过程，能够熟练运用数据操作工具（如sqlldr, PLSQLDeveloper,hive, hbase, MapReduce进行数据处理）；
 3. 熟悉Linux和Unix操作系统；
 4. 熟悉EXCEL的使用，了解EXCEL中VBA的编写，通过编写VBA脚本实现数据自动提取到EXCEL；
 5. 熟练使用SVN等版本管理工具；
 6. 精通BO、MSTR或其他报表工具中的一种或多种； 
 7. 有良好的合作态度，谦虚耐心，积极主动，抗压能力强，能够灵活解决工作中的问题；
 8. 具备较强的文档编写能力；
 9.有SmartBI,FineReport等报表开发工具的优先考虑。
",https://www.lagou.com/jobs/5631162.html
14,瑞亚智能研发部招聘,java开发工程师,8k-12k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-科技二路65号清华科技园E座23层,"大数据,爬虫,Python,抓取,后端","
岗位职责：
1、 根据规范熟悉并编写项目需求规划说明、概要设计说明、数据库设计文档；
2、 完成代码编写、单元测试，指导初级程序员工作；
3、 与测试人员接口，完成相BUG修复；
4、 提交相关工作计划、总结。

任职要求：
1、本科及以上学历，3年以上JAVA开发经验；
2、精通Java语言，熟悉JDK8，JAVA虚拟机的基本原理，熟悉Java常见的应用服务器；
3、能够熟练使用Spring、 hibernate 等开源框架的应用；
4、熟练掌握Sql Server、My Sql、Oracle等最少一种数据库的使用及数据库优化；
5、有良好的面向对象思维，并能够熟练使用EA、Rose、PD等设计工具；
6、熟悉Vue或React Native或Angular中的一种前端开发框架优先；
7、具备爬虫开发经验优先。

福利体系：
薪酬福利：合理的薪酬结构；具竞争力的绩效奖金；定期、公平的调薪机制；
保险保障：六险一金+补充商业保险；
休息假期：双休、法定节假日、带薪年假、婚/丧/产假、男员工陪产假、调休；
福利津贴：节日礼品、高温补贴、取暖补贴、生日礼物、结婚礼金、六一礼金；
员工活动：富培训、员工出游、户外素拓、聚餐聚会、内部分享沙龙。

上班时间：周一至周五 9:00-11：50（错峰就餐不等电梯）1：25-5：00（错峰回家不挤公车）
",https://www.lagou.com/jobs/4633720.html
15,医啄科技研发部招聘,高级图像算法工程师,7k-13k,西安,经验1-3年,硕士及以上,全职,西安-高新技术产业开发区-凯创国际2幢1207室,"深度学习,图像处理,算法","
职位描述：

负责医学影像算法的研究和开发工作，撰写相关文档；
完成部门内的技术培训及其它相关工作。

职位要求：   

良好的数学及图像视频处理理论基础，熟悉常见的图像处理、视频处理、模式识别等算法；
计算机、模式识别、信号处理、应用数学，生物医学工程等相关专业，硕士及以上学历；
熟悉图像处理与模式识别的知识，在图像处理领域有深厚研究基础；有医学影像处理经验者优先；
精通C/C++，Matlab，能够熟练使用OpenCV编程、ITK等图像处理库；
熟练掌握Microsoft  Visual Studio 2010,delphi,SVN,SQL Server等开发工具的使用
熟悉软件工程、软件开发规范、软件开发流程等，有良好的软件编程习惯；专注思考与钻研，能够主动分析并解决问题；
工作有激情、进取心，责任心，有良好的沟通技巧和团队合作精神，良好的团队协作精神、较强的学习能力；工作积极主动；

",https://www.lagou.com/jobs/3997702.html
16,济南迅捷万通招聘,算法工程师,8k-15k,西安,经验1-3年,硕士及以上,全职,西安-高新技术产业开发区-锦业路与唐延路十字向西,"大数据,软件开发","
岗位职责：
1、从事石油地质2D和3D引擎的开发，二三维可视化模型建立算法的研究和开发工作；
2、配合Web前端开发专业组件，负责具体算法实现，为公司产品提供算法支持；
3、负责大数据挖掘分析系统的研究和开发工作。
任职要求：
1、数学或计算机相关专业，硕士及以上学历（有工作经验的学历可放宽到本科）；
2、精通WebGL基本原理，精通JavaScript基本原理，了解D3.js、Three.js等Web图形开发库，有大型渲染引擎开发经验者有限；
3、对各种曲线、曲面的渲染算法，三维模型的基本算法有深入了解者优先；
4、熟悉Web性能优化、浏览器内核、浏览器渲染引擎等相关知识者优先；
5、了解常用的数据挖掘和机器学习算法优先；
6、有一定英语阅读能力，能直接阅读英文科技论文；
7、工作态度认真踏实，具有良好的合作精神。
基本要求：
具有高度的团队协作精神和严肃认真的科学态度；
具有良好的沟通能力；
具有良好的职业素养、敬业精神和创新精神；
具有很强的学习能力；
具有不断挑战自我、提高自我的强烈意愿。
优先考虑：
计算机相关专业、GIS专业、地质专业；
熟悉石油行业软件者。
工作环境及福利待遇：
1、除基本薪资外，享受各类节假日补贴和年终分红；
2、公司实行无差别管理，公司经理、主管与所有员工完全相同的办公环境待遇；
3、公司为员工提供就餐补助；
4、公司举行不定期技术培训、拓展和与其它公司、部门的交流活动；
",https://www.lagou.com/jobs/4481633.html
17,星垂智能招聘,高级测试工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"Android测试,IOS测试,Web测试,测试开发","
星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。
公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
- 保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员
- 其他人性化的福利政策

工作职责
- 负责参与产品评审，设计评审工作
- 根据产品需求和测试计划设计测试用例，执行测试用例，熟练运用 bug 管理工具提交和跟踪
- 完成产品的集成测试、系统测试，对产品的接口、功能、性能等全面测试
- 根据测试过程编写相关测试报告、配合研发人员进行功能调试
- 作为业务与产品研发的中枢接口，接收、分析业务需求问题并推进产品与研发的完善 

任职资格
- 本科 及以上学历，3年以上互联网行业测试工作经验，熟悉 Web、Android、iOS 各移动端测试
- 熟悉软件测试流程和测试用例设计方法，对质量保证体系和软件生命周期有一定理解，会使用自动化测试工具，如 KIF, cafe, Monkey 等
- 具备 Linux、MySQL 等基本技术能力，具备各种测试环境搭建和维护的能力 
- 有一定的编程能力，至少熟悉一种编程语言，熟悉常用开源自动化测试框架
- 掌握各种常见软件测试技术、方法和工具，如功能测试，性能测试，接口测试、兼容性测试等
- 优秀的书面和口头英语表达能力
- 良好的沟通能力，有较强的学习能力和主动性，工作责任心强，细致、耐心
- 抗压能力强，能胜任项目推动类工作，适应高强度、快节奏的工作环境
",https://www.lagou.com/jobs/5402084.html
18,学大教育创新研发中心招聘,行业研究,7k-12k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路南洋国际,"教育,大数据,数据分析","
我们正在用全新的范式，在教育这个大领域，站在一个更高信、效度水平上，让学习、考试、升学这三件事，变得更明白、更可控。欢迎才华和情怀兼备的你。

【岗位职责】
1，收集、整理和分析国民经济主要行业的数据与资料，搭建用以预测行业和职业发展趋势和帮助生涯决策的知识库、知识图谱、数据库； 
2，研究K12领域学业规划领域相关产品，挖掘产品机会；
3，开发并运用工具和流程，分析K12阶段学生核心条件，帮助其优化学业规划。

【任职资格】
能力要求：信息搜集整合，快速学习、结构化分析和决策、报告撰写；
工具技术：会使用至少一种统计分析工具，熟练使用EXCEL和PPT；
学历背景：本科及以上学历，有经济金融类知识背景优先；
相关素养：对数字和信息敏感、好奇勤奋、自我驱动；
优先经验：有行业分析、咨询管理、知识库建设、猎头等工作经验优先。
",https://www.lagou.com/jobs/4471993.html
19,知行软件软件开发部招聘,Windows驱动软件工程师,12k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-沣惠南路-泰华金茂6号楼2303,"Linux,驱动开发","
[知行软件背景介绍]
- 纯技术，纯软件，纯产品，2008年由几位程序员携手创建
- 与美国nsoftware(nsoftware.com)软件公司，及其控股公司cdata(cdata.com)和rssbus(rssbus.com)共同研发全系列产品，拥有互联网通信的全栈实现
- 在中国帮助苹果，亚马逊，宝马，沃尔沃等企业整合供应链，实施EDI电子数据交换解决方案(http://www.kasoftware.com/our_clients.html)

[我们正在做什么]
- 实现所有的网络通信协议(HTTP,FTP,SNMP,SMTP,POP,TLS,SSH,OpenPGP,S/MIME,WebSockets等等还有很多)在所有的通用编程平台上(C#,Java,C++,iOS,Android,NodeJS,PHP等等还有很多)
- 为各种各样的传统数据库，大数据库，云数据库写数据驱动(Salesforce,DynamicsCRM,SharePoint,Google Big Query,MongoDb,MySQL等等还有很多)，支持各种编程平台(ODBC,JDBC,ADO)
- 为我厂自产的电子数据交换平台支持各种数据交换协议(http://www.kasoftware.com/mft.html)，并帮助客户实施

[工作地点在哪里]
西安市雁塔区沣惠南路16号泰华金茂6号楼2303

[我们能提供什么]
- Windows驱动软件工程师12K-20K，年均15薪
- 五险一金
- 965周末双休，不加班！不加班！不加班！(重要的事情说三遍)
- 月月团建 (聚餐,爬山,温泉,烤肉,跑步 ...)
- 零食筐永远是满的 J
- 午餐补助
- 不定期派往美国公司在北卡
- 不定期派发iPhone
- 标配大屏幕双屏，并提供笔记本补贴
- 一个月超长婚假

[我们正在找什么样的伙伴加入]
- 熟悉Windows核心编程和驱动开发
- 有3年以上Windows核心编程经验
- 对于给定的产品需求可以设计方案并编码实现
- 用英语通过邮件和美国的团队保持实时沟通
- 工作中可以自我驱动，遇到的问题可以主动提出
- 对软件开发工作充满热情，有好奇心，喜欢挑战复杂的问题
- 喜欢阅读开源库的代码而且经常琢磨一些流行软件的设计原理
- 无所谓专业背景、有没有大学毕业证或者任何证书
- 不接受远程、不接受实习
- 985/211高校毕业生优先

[这究竟是一份什么样的工作]
FOR REAL CODERS, AND NO BULLSHIT

[最后，最最重要的]
HAVE FUN!
",https://www.lagou.com/jobs/3959185.html
20,维纳股份技术部招聘,Web前端工程师,8k-15k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-锦业路69号瞪羚谷E座203室,"HTML,Javascript,Web前端","
工作职责:
1、Web应用的设计与开发；
2、Javascript数据处理；
3、复杂Ajax交互开发，Web接口设计与开发；
4、Html/css代码质量控制。

岗位要求：
1、1年以上前端开发经验，有完整的前端项目经验；
2、熟练使用jQuery, Mootools或Yui等主流Javascript库/框架；
3、熟练使用Photoshop/Fireworks对设计图进行切割和导出；
4、有良好的编码习惯、沟通协作能力和学习能力；
5、对前端新技术和新应用有浓厚的兴趣；
6、掌握技能：HTML5·Javascript·HTML/CSS；
7、有区块链项目经验优先。

福利：五险一金+双休+交通补+餐补+通讯补+带薪年假+员工旅游等
",https://www.lagou.com/jobs/3558114.html
